sentiment,id,subject
neutral,572877411273949184,rajoy
negative,572877411273949184,rajoy
neutral,572877411273949184,rajoy
negative,572857184591060993,rajoy
negative,572857184591060993,rajoy
negative,572857184591060993,rajoy
neutral,572778512953655296,rajoy
neutral,572778512953655296,rajoy
neutral,572778512953655296,rajoy
neutral,570940738944380928,aragonese-government
neutral,570940738944380928,aragonese-government
neutral,570940738944380928,aragonese-government
neutral,571607836624605185,red-cross
neutral,571607836624605185,red-cross
neutral,571607836624605185,red-cross
neutral,573906207460712448,rajoy
negative,573906207460712448,rajoy
negative,573906207460712448,rajoy
negative,573219708255776768,rajoy
negative,573219708255776768,rajoy
negative,573219708255776768,rajoy
neutral,572660110318809088,police
neutral,572660110318809088,police
neutral,572660110318809088,police
neutral,570924685619281920,ume
neutral,570924685619281920,ume
neutral,570924685619281920,ume
negative,571779829844070400,che
neutral,571779829844070400,che
negative,571779829844070400,che
neutral,574140009042812928,rajoy
neutral,574140009042812928,rajoy
neutral,574140009042812928,rajoy
neutral,573833193154961408,rajoy
neutral,573833193154961408,rajoy
neutral,573833193154961408,rajoy
negative,572101940479463424,spanish-government
negative,572101940479463424,spanish-government
negative,572101940479463424,spanish-government
neutral,572322816349085697,ume
neutral,572322816349085697,ume
neutral,572322816349085697,ume
negative,572782251110502400,rajoy
negative,572782251110502400,rajoy
negative,572782251110502400,rajoy
negative,573107288514428928,ume
neutral,573107288514428928,ume
negative,573107288514428928,ume
neutral,573860765054140416,rajoy
negative,573860765054140416,rajoy
negative,573860765054140416,rajoy
negative,572837920106790912,rajoy
negative,572837920106790912,rajoy
negative,572837920106790912,rajoy
neutral,571953438591987712,che
neutral,571953438591987712,che
neutral,571953438591987712,che
neutral,573866030734446592,rajoy
negative,573866030734446592,rajoy
negative,573866030734446592,rajoy
neutral,571392816267440128,spanish-government
neutral,571392816267440128,spanish-government
neutral,571392816267440128,spanish-government
neutral,572011607624183808,rudi
neutral,572011607624183808,rudi
neutral,572011607624183808,rudi
neutral,574676679689379841,ume
negative,574676679689379841,ume
negative,574676679689379841,ume
neutral,571758782805622784,civil-guard
neutral,571758782805622784,civil-guard
neutral,571758782805622784,civil-guard
neutral,572807641925324800,rajoy
neutral,572807641925324800,rajoy
neutral,572807641925324800,rajoy
neutral,572144151564816384,spanish-government
negative,572144151564816384,spanish-government
negative,572144151564816384,spanish-government
negative,572480480446160896,che
negative,572480480446160896,che
negative,572480480446160896,che
neutral,572400008722579457,rudi
negative,572400008722579457,rudi
neutral,572400008722579457,rudi
neutral,572029798710677504,rudi
negative,572029798710677504,rudi
negative,572029798710677504,rudi
neutral,571779269426348033,che
negative,571779269426348033,che
neutral,571779269426348033,che
neutral,572171671920123904,spanish-government
neutral,572171671920123904,spanish-government
neutral,572171671920123904,spanish-government
negative,571071297058439168,che
negative,571071297058439168,che
negative,571071297058439168,che
neutral,572767756090646529,rajoy
neutral,572767756090646529,rajoy
neutral,572767756090646529,rajoy
neutral,573442970671804416,spanish-government
neutral,573442970671804416,spanish-government
neutral,573442970671804416,spanish-government
neutral,573926023097630720,rajoy
neutral,573926023097630720,rajoy
negative,573926023097630720,rajoy
neutral,573923741547249664,rajoy
neutral,573923741547249664,rajoy
neutral,573923741547249664,rajoy
neutral,571945184096886784,rajoy
negative,571945184096886784,rajoy
neutral,571945184096886784,rajoy
neutral,572320403089072128,police
neutral,572320403089072128,police
neutral,572320403089072128,police
negative,572747869112930304,rajoy
neutral,572747869112930304,rajoy
negative,572747869112930304,rajoy
negative,573298964059049984,che
negative,573298964059049984,che
neutral,573298964059049984,che
neutral,572305767979724800,civil-protection
neutral,572305767979724800,civil-protection
neutral,572305767979724800,civil-protection
neutral,573732705373913089,spanish-government
neutral,573732705373913089,spanish-government
positive,573732705373913089,spanish-government
neutral,572349406072201216,police
neutral,572349406072201216,police
neutral,572349406072201216,police
neutral,572308696090464256,spanish-government
neutral,572308696090464256,spanish-government
neutral,572308696090464256,spanish-government
neutral,573925767207370753,aragonese-government
neutral,573925767207370753,aragonese-government
negative,573925767207370753,aragonese-government
negative,572487958437208064,rudi
negative,572487958437208064,rudi
neutral,572487958437208064,rudi
neutral,573867334756122625,rajoy
neutral,573867334756122625,rajoy
neutral,573867334756122625,rajoy
neutral,573090229978046464,che
negative,573090229978046464,che
neutral,573090229978046464,che
neutral,570955632435720192,spanish-government
neutral,570955632435720192,spanish-government
neutral,570955632435720192,spanish-government
neutral,571776350337552384,che
neutral,571776350337552384,che
neutral,571776350337552384,che
neutral,571702539554578432,che
neutral,571702539554578432,che
neutral,571702539554578432,che
neutral,572139285798895616,spanish-government
positive,572139285798895616,spanish-government
neutral,572139285798895616,spanish-government
neutral,571111775715921920,red-cross
positive,571111775715921920,red-cross
neutral,571111775715921920,red-cross
neutral,571635727659737088,che
neutral,571635727659737088,che
neutral,571635727659737088,che
neutral,573173133781291010,tejerina
neutral,573173133781291010,tejerina
neutral,573173133781291010,tejerina
neutral,572857852873728001,tejerina
negative,572857852873728001,tejerina
negative,572857852873728001,tejerina
neutral,571824622456467456,rudi
negative,571824622456467456,rudi
neutral,571824622456467456,rudi
neutral,571628339749785600,che
neutral,571628339749785600,che
neutral,571628339749785600,che
neutral,574138056439173120,rajoy
negative,574138056439173120,rajoy
neutral,574138056439173120,rajoy
neutral,571758969691213824,rudi
negative,571758969691213824,rudi
negative,571758969691213824,rudi
neutral,572844200561152002,che
neutral,572844200561152002,che
neutral,572844200561152002,che
positive,572493559854731264,ume
positive,572493559854731264,ume
neutral,572493559854731264,ume
negative,572872716702752769,spanish-government
neutral,572872716702752769,spanish-government
negative,572872716702752769,spanish-government
neutral,573698738310410241,spanish-government
neutral,573698738310410241,spanish-government
positive,573698738310410241,spanish-government
neutral,573904637453008897,spanish-government
neutral,573904637453008897,spanish-government
neutral,573904637453008897,spanish-government
neutral,572128649488543744,rajoy
negative,572128649488543744,rajoy
neutral,572128649488543744,rajoy
negative,572396780513579008,rudi
positive,572396780513579008,rudi
negative,572396780513579008,rudi
negative,571616024270921729,rajoy
neutral,571616024270921729,rajoy
negative,571616024270921729,rajoy
neutral,572334230971273216,civil-protection
neutral,572334230971273216,civil-protection
neutral,572334230971273216,civil-protection
negative,574197661412237312,che
negative,574197661412237312,che
neutral,574197661412237312,che
negative,573497626844360704,spanish-government
negative,573497626844360704,spanish-government
negative,573497626844360704,spanish-government
neutral,572670532132454400,tejerina
neutral,572670532132454400,tejerina
neutral,572670532132454400,tejerina
neutral,574146351090565120,rajoy
neutral,574146351090565120,rajoy
neutral,574146351090565120,rajoy
neutral,572336324625113088,civil-protection
neutral,572336324625113088,civil-protection
neutral,572336324625113088,civil-protection
neutral,572752701785817088,aragonese-government
neutral,572752701785817088,aragonese-government
positive,572752701785817088,aragonese-government
positive,572321853483700224,red-cross
neutral,572321853483700224,red-cross
neutral,572321853483700224,red-cross
neutral,573201494356439040,spanish-government
neutral,573201494356439040,spanish-government
neutral,573201494356439040,spanish-government
neutral,572864237057359872,rajoy
neutral,572864237057359872,rajoy
negative,572864237057359872,rajoy
negative,573076339890257920,tejerina
negative,573076339890257920,tejerina
negative,573076339890257920,tejerina
neutral,572908069585326080,rajoy
neutral,572908069585326080,rajoy
neutral,572908069585326080,rajoy
neutral,572383669853282304,rajoy
negative,572383669853282304,rajoy
neutral,572383669853282304,rajoy
neutral,572408549202104320,che
neutral,572408549202104320,che
neutral,572408549202104320,che
neutral,572793334344884225,tejerina
neutral,572793334344884225,tejerina
neutral,572793334344884225,tejerina
positive,572127162855231488,ume
positive,572127162855231488,ume
neutral,572127162855231488,ume
negative,572879286752813056,rajoy
negative,572879286752813056,rajoy
neutral,572879286752813056,rajoy
neutral,572763338503024640,rajoy
neutral,572763338503024640,rajoy
negative,572763338503024640,rajoy
neutral,572700792890773504,tejerina
neutral,572700792890773504,tejerina
neutral,572700792890773504,tejerina
negative,572979999172665344,rajoy
neutral,572979999172665344,rajoy
negative,572979999172665344,rajoy
negative,572751328637788160,rajoy
negative,572751328637788160,rajoy
negative,572751328637788160,rajoy
negative,574521774169264128,rajoy
negative,574521774169264128,rajoy
negative,574521774169264128,rajoy
neutral,573127338680061952,rajoy
negative,573127338680061952,rajoy
negative,573127338680061952,rajoy
neutral,574272945524183040,rajoy
neutral,574272945524183040,rajoy
neutral,574272945524183040,rajoy
negative,572749401975881728,rajoy
negative,572749401975881728,rajoy
neutral,572749401975881728,rajoy
neutral,572397210320572416,civil-protection
neutral,572397210320572416,civil-protection
neutral,572397210320572416,civil-protection
negative,572845758002663426,rajoy
neutral,572845758002663426,rajoy
neutral,572845758002663426,rajoy
neutral,573709154935668736,spanish-government
neutral,573709154935668736,spanish-government
neutral,573709154935668736,spanish-government
neutral,573823722966089728,rajoy
neutral,573823722966089728,rajoy
positive,573823722966089728,rajoy
neutral,573967247624040449,spanish-government
neutral,573967247624040449,spanish-government
neutral,573967247624040449,spanish-government
neutral,573422152126476288,che
neutral,573422152126476288,che
neutral,573422152126476288,che
neutral,573990051182428160,rajoy
negative,573990051182428160,rajoy
neutral,573990051182428160,rajoy
neutral,573746411201671168,spanish-government
neutral,573746411201671168,spanish-government
neutral,573746411201671168,spanish-government
neutral,571776350337552384,rudi
neutral,571776350337552384,rudi
negative,571776350337552384,rudi
neutral,572843234252226563,rajoy
neutral,572843234252226563,rajoy
neutral,572843234252226563,rajoy
neutral,573641274340720640,spanish-government
neutral,573641274340720640,spanish-government
neutral,573641274340720640,spanish-government
negative,572325805684088832,aragonese-government
negative,572325805684088832,aragonese-government
neutral,572325805684088832,aragonese-government
neutral,572761867505967104,rajoy
neutral,572761867505967104,rajoy
neutral,572761867505967104,rajoy
neutral,573123785055965184,aragonese-government
neutral,573123785055965184,aragonese-government
neutral,573123785055965184,aragonese-government
negative,572385398846058496,rudi
negative,572385398846058496,rudi
negative,572385398846058496,rudi
neutral,572140792057356288,aragonese-government
neutral,572140792057356288,aragonese-government
neutral,572140792057356288,aragonese-government
neutral,573390733044031489,spanish-government
neutral,573390733044031489,spanish-government
neutral,573390733044031489,spanish-government
neutral,572479488115777537,spanish-government
neutral,572479488115777537,spanish-government
neutral,572479488115777537,spanish-government
neutral,572746661027561472,che
neutral,572746661027561472,che
negative,572746661027561472,che
neutral,574179174446989312,spanish-government
neutral,574179174446989312,spanish-government
neutral,574179174446989312,spanish-government
neutral,573464570175557632,che
neutral,573464570175557632,che
neutral,573464570175557632,che
neutral,570956883479138304,che
neutral,570956883479138304,che
neutral,570956883479138304,che
negative,573172494066163712,spanish-government
neutral,573172494066163712,spanish-government
negative,573172494066163712,spanish-government
neutral,572872507675451392,rajoy
negative,572872507675451392,rajoy
negative,572872507675451392,rajoy
neutral,573078956506656769,rajoy
neutral,573078956506656769,rajoy
neutral,573078956506656769,rajoy
neutral,573869266937757697,rajoy
neutral,573869266937757697,rajoy
neutral,573869266937757697,rajoy
neutral,573877869765615617,rajoy
neutral,573877869765615617,rajoy
neutral,573877869765615617,rajoy
negative,573828188859711489,rajoy
neutral,573828188859711489,rajoy
negative,573828188859711489,rajoy
neutral,573886752726913024,rajoy
neutral,573886752726913024,rajoy
neutral,573886752726913024,rajoy
neutral,571308816240906240,rajoy
negative,571308816240906240,rajoy
neutral,571308816240906240,rajoy
neutral,573454786772766720,rajoy
neutral,573454786772766720,rajoy
neutral,573454786772766720,rajoy
neutral,572037243990364160,rajoy
positive,572037243990364160,rajoy
negative,572037243990364160,rajoy
negative,573124766325968898,rajoy
negative,573124766325968898,rajoy
negative,573124766325968898,rajoy
neutral,572157853248692224,aragonese-government
positive,572157853248692224,aragonese-government
neutral,572157853248692224,aragonese-government
neutral,573876355227459584,rajoy
neutral,573876355227459584,rajoy
neutral,573876355227459584,rajoy
neutral,574199382775631872,rajoy
neutral,574199382775631872,rajoy
neutral,574199382775631872,rajoy
neutral,571142233132564481,aragonese-government
neutral,571142233132564481,aragonese-government
neutral,571142233132564481,aragonese-government
neutral,572443101253521409,che
neutral,572443101253521409,che
neutral,572443101253521409,che
neutral,573846371024961536,rajoy
neutral,573846371024961536,rajoy
neutral,573846371024961536,rajoy
neutral,572188764036071424,spanish-government
neutral,572188764036071424,spanish-government
neutral,572188764036071424,spanish-government
neutral,572327033587572736,che
negative,572327033587572736,che
negative,572327033587572736,che
neutral,573746325319118848,rajoy
neutral,573746325319118848,rajoy
neutral,573746325319118848,rajoy
negative,571395722198843392,che
neutral,571395722198843392,che
negative,571395722198843392,che
neutral,573439205134729216,che
neutral,573439205134729216,che
positive,573439205134729216,che
neutral,572844056721670146,rajoy
negative,572844056721670146,rajoy
negative,572844056721670146,rajoy
neutral,571739226531864578,civil-protection
neutral,571739226531864578,civil-protection
neutral,571739226531864578,civil-protection
neutral,572435465384681473,che
neutral,572435465384681473,che
neutral,572435465384681473,che
neutral,574117366000447488,rudi
negative,574117366000447488,rudi
neutral,574117366000447488,rudi
neutral,572819919269699584,rajoy
neutral,572819919269699584,rajoy
neutral,572819919269699584,rajoy
negative,573836350757158915,rajoy
negative,573836350757158915,rajoy
neutral,573836350757158915,rajoy
neutral,572699206294605824,tejerina
neutral,572699206294605824,tejerina
negative,572699206294605824,tejerina
negative,573035182497906688,rajoy
neutral,573035182497906688,rajoy
negative,573035182497906688,rajoy
neutral,573926222415196160,rajoy
negative,573926222415196160,rajoy
neutral,573926222415196160,rajoy
neutral,573470602461331456,firemen
neutral,573470602461331456,firemen
neutral,573470602461331456,firemen
neutral,572310564350898176,spanish-government
neutral,572310564350898176,spanish-government
neutral,572310564350898176,spanish-government
neutral,573127997592625154,rajoy
neutral,573127997592625154,rajoy
neutral,573127997592625154,rajoy
neutral,572428867887095808,spanish-government
neutral,572428867887095808,spanish-government
neutral,572428867887095808,spanish-government
neutral,572737843044483072,spanish-government
neutral,572737843044483072,spanish-government
positive,572737843044483072,spanish-government
negative,572720854997585920,che
negative,572720854997585920,che
negative,572720854997585920,che
neutral,572018410500042752,police
neutral,572018410500042752,police
neutral,572018410500042752,police
neutral,573868007430225920,rudi
negative,573868007430225920,rudi
negative,573868007430225920,rudi
neutral,572711427317895168,che
neutral,572711427317895168,che
neutral,572711427317895168,che
negative,572397558275973120,rudi
negative,572397558275973120,rudi
neutral,572397558275973120,rudi
negative,573843320121745408,rajoy
negative,573843320121745408,rajoy
negative,573843320121745408,rajoy
neutral,572120135638503424,spanish-government
neutral,572120135638503424,spanish-government
neutral,572120135638503424,spanish-government
neutral,571960744302002176,aragonese-government
neutral,571960744302002176,aragonese-government
neutral,571960744302002176,aragonese-government
neutral,573546000092127232,rajoy
neutral,573546000092127232,rajoy
neutral,573546000092127232,rajoy
negative,572915300804505601,rajoy
neutral,572915300804505601,rajoy
neutral,572915300804505601,rajoy
neutral,571411621089845248,che
neutral,571411621089845248,che
neutral,571411621089845248,che
negative,573923429168054273,rajoy
negative,573923429168054273,rajoy
negative,573923429168054273,rajoy
neutral,572115258581639168,spanish-government
negative,572115258581639168,spanish-government
negative,572115258581639168,spanish-government
neutral,571633142194434050,ume
negative,571633142194434050,ume
neutral,571633142194434050,ume
positive,572844449778311168,rajoy
neutral,572844449778311168,rajoy
positive,572844449778311168,rajoy
neutral,572210165539315713,firemen
neutral,572210165539315713,firemen
neutral,572210165539315713,firemen
neutral,573837999626063873,rajoy
neutral,573837999626063873,rajoy
neutral,573837999626063873,rajoy
negative,572360775483985920,rajoy
neutral,572360775483985920,rajoy
negative,572360775483985920,rajoy
neutral,573964042898964480,rajoy
negative,573964042898964480,rajoy
neutral,573964042898964480,rajoy
positive,571991100321341440,civil-protection
neutral,571991100321341440,civil-protection
positive,571991100321341440,civil-protection
neutral,571582937646403585,che
negative,571582937646403585,che
neutral,571582937646403585,che
neutral,573118585196969986,spanish-government
neutral,573118585196969986,spanish-government
neutral,573118585196969986,spanish-government
neutral,572763935306350592,rajoy
negative,572763935306350592,rajoy
negative,572763935306350592,rajoy
neutral,573906686911627264,rajoy
neutral,573906686911627264,rajoy
neutral,573906686911627264,rajoy
negative,573108005354528768,rajoy
negative,573108005354528768,rajoy
negative,573108005354528768,rajoy
negative,573909487746162691,rajoy
neutral,573909487746162691,rajoy
negative,573909487746162691,rajoy
negative,572351770384576512,che
neutral,572351770384576512,che
neutral,572351770384576512,che
neutral,573091302897799168,rajoy
negative,573091302897799168,rajoy
negative,573091302897799168,rajoy
neutral,573093241723219968,rajoy
neutral,573093241723219968,rajoy
neutral,573093241723219968,rajoy
neutral,573829789003431936,spanish-government
neutral,573829789003431936,spanish-government
neutral,573829789003431936,spanish-government
neutral,572458743440531456,red-cross
neutral,572458743440531456,red-cross
neutral,572458743440531456,red-cross
neutral,572339980917444608,rudi
neutral,572339980917444608,rudi
neutral,572339980917444608,rudi
neutral,570946894807109633,ume
neutral,570946894807109633,ume
neutral,570946894807109633,ume
neutral,571902358118146048,ume
neutral,571902358118146048,ume
neutral,571902358118146048,ume
neutral,573763119245357056,rajoy
neutral,573763119245357056,rajoy
positive,573763119245357056,rajoy
negative,571324505697722369,spanish-government
neutral,571324505697722369,spanish-government
neutral,571324505697722369,spanish-government
positive,572866651655303168,firemen
neutral,572866651655303168,firemen
positive,572866651655303168,firemen
neutral,573928477050683392,red-cross
neutral,573928477050683392,red-cross
neutral,573928477050683392,red-cross
neutral,573847143963820032,rudi
neutral,573847143963820032,rudi
neutral,573847143963820032,rudi
neutral,573333208688939009,tejerina
neutral,573333208688939009,tejerina
neutral,573333208688939009,tejerina
neutral,573827504718397440,rajoy
neutral,573827504718397440,rajoy
neutral,573827504718397440,rajoy
neutral,572847396583022592,rajoy
neutral,572847396583022592,rajoy
neutral,572847396583022592,rajoy
neutral,571258320146706432,red-cross
neutral,571258320146706432,red-cross
neutral,571258320146706432,red-cross
neutral,571952330100350976,spanish-government
negative,571952330100350976,spanish-government
neutral,571952330100350976,spanish-government
neutral,570955273160019968,aragonese-government
negative,570955273160019968,aragonese-government
neutral,570955273160019968,aragonese-government
neutral,573509034864734208,rajoy
neutral,573509034864734208,rajoy
neutral,573509034864734208,rajoy
neutral,573809642284978176,rajoy
neutral,573809642284978176,rajoy
neutral,573809642284978176,rajoy
neutral,571013257613475841,red-cross
neutral,571013257613475841,red-cross
neutral,571013257613475841,red-cross
neutral,572889181204185088,spanish-government
neutral,572889181204185088,spanish-government
negative,572889181204185088,spanish-government
neutral,574518616927911936,rajoy
neutral,574518616927911936,rajoy
neutral,574518616927911936,rajoy
neutral,574213149047570433,spanish-government
neutral,574213149047570433,spanish-government
neutral,574213149047570433,spanish-government
negative,573821799424729088,rajoy
negative,573821799424729088,rajoy
neutral,573821799424729088,rajoy
neutral,573227343268999170,ume
neutral,573227343268999170,ume
neutral,573227343268999170,ume
neutral,572833533774983168,spanish-government
neutral,572833533774983168,spanish-government
negative,572833533774983168,spanish-government
negative,573215331809959936,rajoy
negative,573215331809959936,rajoy
negative,573215331809959936,rajoy
neutral,573699744389709824,spanish-government
positive,573699744389709824,spanish-government
neutral,573699744389709824,spanish-government
neutral,574509911855341568,tejerina
neutral,574509911855341568,tejerina
neutral,574509911855341568,tejerina
negative,571999910389792768,che
negative,571999910389792768,che
negative,571999910389792768,che
neutral,573837975580078080,rajoy
neutral,573837975580078080,rajoy
neutral,573837975580078080,rajoy
positive,572731216912355328,civil-protection
neutral,572731216912355328,civil-protection
positive,572731216912355328,civil-protection
neutral,572762593187782658,spanish-government
neutral,572762593187782658,spanish-government
neutral,572762593187782658,spanish-government
neutral,573831237091131396,spanish-government
positive,573831237091131396,spanish-government
positive,573831237091131396,spanish-government
neutral,573831301154869248,rajoy
neutral,573831301154869248,rajoy
neutral,573831301154869248,rajoy
neutral,573825337496330241,rajoy
neutral,573825337496330241,rajoy
neutral,573825337496330241,rajoy
neutral,571480616971186176,firemen
negative,571480616971186176,firemen
neutral,571480616971186176,firemen
neutral,570987029422579712,police
neutral,570987029422579712,police
neutral,570987029422579712,police
neutral,572820487727939585,aragonese-government
neutral,572820487727939585,aragonese-government
neutral,572820487727939585,aragonese-government
neutral,573459782402727937,ume
neutral,573459782402727937,ume
neutral,573459782402727937,ume
neutral,571579970620936192,red-cross
neutral,571579970620936192,red-cross
neutral,571579970620936192,red-cross
neutral,573541070140764160,che
neutral,573541070140764160,che
positive,573541070140764160,che
neutral,571051114331824133,che
neutral,571051114331824133,che
neutral,571051114331824133,che
negative,572874746376818690,rajoy
neutral,572874746376818690,rajoy
negative,572874746376818690,rajoy
neutral,572859871386710017,spanish-government
neutral,572859871386710017,spanish-government
positive,572859871386710017,spanish-government
positive,572212821150310401,firemen
positive,572212821150310401,firemen
positive,572212821150310401,firemen
neutral,573852566108266498,rajoy
neutral,573852566108266498,rajoy
neutral,573852566108266498,rajoy
neutral,571769161719926784,che
negative,571769161719926784,che
neutral,571769161719926784,che
neutral,572123372676517890,spanish-government
neutral,572123372676517890,spanish-government
neutral,572123372676517890,spanish-government
neutral,572411981610786816,rudi
neutral,572411981610786816,rudi
neutral,572411981610786816,rudi
neutral,572320108179300353,civil-guard
neutral,572320108179300353,civil-guard
neutral,572320108179300353,civil-guard
neutral,573844552550871041,rajoy
neutral,573844552550871041,rajoy
positive,573844552550871041,rajoy
negative,572843513978748928,rajoy
neutral,572843513978748928,rajoy
negative,572843513978748928,rajoy
neutral,572847909995192320,rajoy
neutral,572847909995192320,rajoy
neutral,572847909995192320,rajoy
neutral,573887883750199296,rajoy
neutral,573887883750199296,rajoy
neutral,573887883750199296,rajoy
neutral,574495921871982592,rudi
neutral,574495921871982592,rudi
neutral,574495921871982592,rudi
negative,572113589399629824,che
neutral,572113589399629824,che
negative,572113589399629824,che
neutral,572456004379680768,che
neutral,572456004379680768,che
neutral,572456004379680768,che
neutral,573599762752102400,rajoy
neutral,573599762752102400,rajoy
neutral,573599762752102400,rajoy
neutral,573205823566024704,ume
neutral,573205823566024704,ume
neutral,573205823566024704,ume
neutral,573838700330745856,rajoy
neutral,573838700330745856,rajoy
negative,573838700330745856,rajoy
neutral,572531484013268992,tejerina
negative,572531484013268992,tejerina
negative,572531484013268992,tejerina
negative,571684822667677696,spanish-government
negative,571684822667677696,spanish-government
negative,571684822667677696,spanish-government
neutral,572418400993087489,rudi
neutral,572418400993087489,rudi
negative,572418400993087489,rudi
neutral,572860243220168704,rajoy
negative,572860243220168704,rajoy
negative,572860243220168704,rajoy
neutral,573701912710770688,spanish-government
neutral,573701912710770688,spanish-government
neutral,573701912710770688,spanish-government
negative,572752666767597569,rajoy
negative,572752666767597569,rajoy
neutral,572752666767597569,rajoy
neutral,572284648618901505,red-cross
neutral,572284648618901505,red-cross
neutral,572284648618901505,red-cross
neutral,571406608925888514,rudi
neutral,571406608925888514,rudi
neutral,571406608925888514,rudi
negative,573875993364004864,rajoy
negative,573875993364004864,rajoy
negative,573875993364004864,rajoy
neutral,573661288280293376,rajoy
neutral,573661288280293376,rajoy
neutral,573661288280293376,rajoy
neutral,573732705373913089,rajoy
neutral,573732705373913089,rajoy
neutral,573732705373913089,rajoy
positive,571765537736273920,police
positive,571765537736273920,police
positive,571765537736273920,police
neutral,572850569049735169,aragonese-government
neutral,572850569049735169,aragonese-government
neutral,572850569049735169,aragonese-government
neutral,572777968801611776,rajoy
neutral,572777968801611776,rajoy
neutral,572777968801611776,rajoy
negative,572408579120103425,che
negative,572408579120103425,che
neutral,572408579120103425,che
neutral,571973935274856448,ume
neutral,571973935274856448,ume
neutral,571973935274856448,ume
neutral,572852192232808448,rajoy
neutral,572852192232808448,rajoy
neutral,572852192232808448,rajoy
neutral,572873145708777472,rajoy
neutral,572873145708777472,rajoy
neutral,572873145708777472,rajoy
negative,571620860559290368,spanish-government
neutral,571620860559290368,spanish-government
negative,571620860559290368,spanish-government
neutral,573382969475395584,rajoy
neutral,573382969475395584,rajoy
neutral,573382969475395584,rajoy
neutral,571707054764781569,civil-protection
neutral,571707054764781569,civil-protection
neutral,571707054764781569,civil-protection
neutral,574276375152099328,rajoy
neutral,574276375152099328,rajoy
neutral,574276375152099328,rajoy
neutral,573773574734880768,rajoy
neutral,573773574734880768,rajoy
neutral,573773574734880768,rajoy
neutral,573237968669970432,civil-protection
neutral,573237968669970432,civil-protection
neutral,573237968669970432,civil-protection
neutral,573491737701826560,aragonese-government
negative,573491737701826560,aragonese-government
negative,573491737701826560,aragonese-government
neutral,573716152817422336,spanish-government
neutral,573716152817422336,spanish-government
neutral,573716152817422336,spanish-government
neutral,573419327262728192,ume
neutral,573419327262728192,ume
neutral,573419327262728192,ume
neutral,572843997598752768,tejerina
neutral,572843997598752768,tejerina
neutral,572843997598752768,tejerina
neutral,571805240967737345,spanish-government
neutral,571805240967737345,spanish-government
neutral,571805240967737345,spanish-government
negative,573867871442460673,rudi
negative,573867871442460673,rudi
neutral,573867871442460673,rudi
neutral,573875898753089538,rajoy
neutral,573875898753089538,rajoy
neutral,573875898753089538,rajoy
negative,573996610193088512,rajoy
neutral,573996610193088512,rajoy
negative,573996610193088512,rajoy
neutral,571718973273837569,firemen
positive,571718973273837569,firemen
positive,571718973273837569,firemen
neutral,573083483276361728,tejerina
neutral,573083483276361728,tejerina
positive,573083483276361728,tejerina
neutral,573743141603307520,rajoy
neutral,573743141603307520,rajoy
neutral,573743141603307520,rajoy
neutral,572024712374693889,che
neutral,572024712374693889,che
neutral,572024712374693889,che
neutral,573416010444898304,civil-protection
neutral,573416010444898304,civil-protection
neutral,573416010444898304,civil-protection
neutral,571902381467836417,civil-protection
neutral,571902381467836417,civil-protection
neutral,571902381467836417,civil-protection
positive,573450686991581184,tejerina
positive,573450686991581184,tejerina
positive,573450686991581184,tejerina
neutral,574483857203970048,rajoy
neutral,574483857203970048,rajoy
neutral,574483857203970048,rajoy
neutral,572692851320094721,ume
neutral,572692851320094721,ume
positive,572692851320094721,ume
neutral,572849242492018688,rajoy
neutral,572849242492018688,rajoy
neutral,572849242492018688,rajoy
neutral,572047230884061184,che
neutral,572047230884061184,che
neutral,572047230884061184,che
neutral,573595343507623936,tejerina
neutral,573595343507623936,tejerina
neutral,573595343507623936,tejerina
neutral,571764113896054784,che
neutral,571764113896054784,che
neutral,571764113896054784,che
neutral,572847596311580672,che
negative,572847596311580672,che
neutral,572847596311580672,che
negative,572320146473287680,police
neutral,572320146473287680,police
neutral,572320146473287680,police
neutral,570962970966142976,aragonese-government
neutral,570962970966142976,aragonese-government
neutral,570962970966142976,aragonese-government
neutral,573042948952215552,rajoy
negative,573042948952215552,rajoy
negative,573042948952215552,rajoy
neutral,573227343965241344,aragonese-government
neutral,573227343965241344,aragonese-government
neutral,573227343965241344,aragonese-government
neutral,571915084831850496,red-cross
neutral,571915084831850496,red-cross
neutral,571915084831850496,red-cross
negative,573942128159637505,rajoy
neutral,573942128159637505,rajoy
negative,573942128159637505,rajoy
neutral,573065511912787968,tejerina
neutral,573065511912787968,tejerina
neutral,573065511912787968,tejerina
neutral,571626262990594048,ume
neutral,571626262990594048,ume
neutral,571626262990594048,ume
neutral,572366689658142721,firemen
neutral,572366689658142721,firemen
neutral,572366689658142721,firemen
positive,572600295521447937,firemen
negative,572600295521447937,firemen
neutral,572600295521447937,firemen
negative,572745795017023488,rajoy
neutral,572745795017023488,rajoy
negative,572745795017023488,rajoy
neutral,572130561424281601,ume
neutral,572130561424281601,ume
neutral,572130561424281601,ume
neutral,572727951021768704,che
negative,572727951021768704,che
neutral,572727951021768704,che
neutral,571881926681878530,che
neutral,571881926681878530,che
neutral,571881926681878530,che
negative,571661492266897409,che
negative,571661492266897409,che
negative,571661492266897409,che
neutral,573753520786173953,rajoy
neutral,573753520786173953,rajoy
neutral,573753520786173953,rajoy
neutral,572293072949678080,civil-protection
neutral,572293072949678080,civil-protection
neutral,572293072949678080,civil-protection
neutral,573113471962910720,rajoy
negative,573113471962910720,rajoy
neutral,573113471962910720,rajoy
